Project,Location,z [m],qc [MPa],qt [MPa],fs [MPa],u2 [MPa],Qt [-],Fr [%],Bq [-],Ic [-],Vertical total stress [kPa],Vertical effective stress [kPa],Void ratio from CPT [-],Total unit weight [kN/m3],Vs [m/s]
Ijmuiden Ver,IJV134-SCPT,26.115,21.6444,21.7303404,0.239784,0.20462,87.82848716,1.1329713,-0.002883329,1.897799468,509.34,241.61,0.352368825,19.5,369.38
Ijmuiden Ver,IJV134-SCPT,27.605,26.01708,26.08820952,0.304036,0.169356,100.0207863,1.192898813,-0.004710968,1.869275385,538.2,255.3,0.310134329,19.5,343.011
Ijmuiden Ver,IJV134-SCPT,29.075,26.42216,26.53145744,0.343376,0.260232,96.53047473,1.323053268,-0.001499401,1.91208008,567.06,268.99,0.285517182,19.5,343.023
Ijmuiden Ver,IJV134-SCPT,30.555,15.05748,15.20554344,0.377,0.352532,51.62428884,2.782604657,0.005894996,2.387028329,595.92,282.68,0.266403613,19.5,343.034
Ijmuiden Ver,IJV134-SCPT,33,21.2752,21.37129936,0.391624,0.228808,67.97502805,2.04853641,-0.004136757,2.185867262,643.5,305.25,0.252352633,19.5,294.042
Ijmuiden Ver,IJV134-SCPT,35.435,33.9512,34.05789848,0.405844,0.254044,101.79812,1.226018605,-0.003180087,1.858438707,691.08,327.82,0.236667886,19.5,400.237
Ijmuiden Ver,IJV134-SCPT,37.87,27.40734615,27.47844085,0.397465385,0.169273077,76.34011714,1.492231507,-0.008121356,2.029326775,738.465,350.2975,0.231384839,19.5,361.92
Ijmuiden Ver,IJV134-SCPT,40.29,13.26192308,13.23451969,0.246042308,-0.065246154,33.3936354,2.109084724,-0.040758734,2.459252811,785.655,372.6825,0.28973769,19.5,392.089
Ijmuiden Ver,IJV134-SCPT,42.69,9.5835,9.778541539,0.19365,0.464384615,22.66110816,2.400868344,0.006191247,2.671545036,832.455,394.8825,0.320008864,19.5,392.096
Ijmuiden Ver,IJV134-SCPT,45.295,46.3896,46.4670144,0.666345,0.18432,108.7954248,1.444806702,-0.006097388,1.510649126,883.35,419.025,0.145956658,19.5,533.696
Ijmuiden Ver,IJV131-SCPT,5.79,23.64326923,23.67058215,0.161223077,0.065030769,439.9662461,0.684069844,0.000244261,1.441504235,112.905,53.5575,0.682817708,19.5,303.83
Ijmuiden Ver,IJV131-SCPT,6.79,15.05753846,15.08979446,0.107084615,0.0768,236.6941176,0.756012214,0.000592591,1.633907632,132.405,62.8075,0.739065078,19.5,243.614
Ijmuiden Ver,IJV131-SCPT,7.79,11.76873077,11.80493638,0.112530769,0.086203846,162.452065,0.98773417,0.000589287,1.802552184,151.905,72.0575,0.696682665,19.5,287.022
Ijmuiden Ver,IJV131-SCPT,8.78,9.41596,9.45158776,0.086124,0.084828,114.5012616,0.937694029,-0.000571245,1.877113778,171.21,81.215,0.725752479,19.5,244.208
Ijmuiden Ver,IJV131-SCPT,9.79,12.86196154,12.90431531,0.105415385,0.100842308,140.2432059,0.829817679,3.81E-05,1.760984614,190.905,90.5575,0.662298357,19.5,287.508
Ijmuiden Ver,IJV131-SCPT,11.28,25.35868,25.37750944,0.15102,0.044832,240.5558937,0.611548294,-0.003359111,1.479116565,219.96,104.34,0.568253193,19.5,271.731
Ijmuiden Ver,IJV131-SCPT,12.77,2.032884615,2.290730692,0.075092308,0.613919231,17.29525324,3.689591368,0.238621423,2.859059792,249.015,118.1225,0.67664967,19.5,222.433
Ijmuiden Ver,IJV131-SCPT,14.27,1.894307692,2.166277077,0.065538462,0.647546154,14.30323666,3.485247501,0.265690686,2.908999616,278.265,131.9975,0.681420279,19.5,244.76
Ijmuiden Ver,IJV131-SCPT,15.755,0.90572,1.18231016,0.027408,0.658548,6.007732349,3.165752139,0.577652627,3.196094186,307.32,145.78,0.850703035,19.5,266.583
Ijmuiden Ver,IJV131-SCPT,17.24,1.67884,2.03818024,0.059352,0.855572,10.6779078,3.494219036,0.399107372,3.012047356,336.18,159.47,0.663306803,19.5,257.754
Ijmuiden Ver,IJV131-SCPT,18.73,27.27853846,27.32593223,0.190880769,0.112842308,155.2794467,0.679761184,-0.004883842,1.591002866,365.235,173.2525,0.457978645,19.5,349.86
Ijmuiden Ver,IJV131-SCPT,20.23,32.31511538,32.38012169,0.250719231,0.154776923,171.0371814,0.787423516,-0.0016615,1.57693396,394.485,187.1275,0.383180401,19.5,306.162
Ijmuiden Ver,IJV131-SCPT,21.705,26.1786,26.25788592,0.317544,0.188776,128.8508852,1.30514869,-0.00139151,1.823584792,423.15,200.725,0.340210782,19.5,300.066
Ijmuiden Ver,IJV131-SCPT,23.195,36.30104,36.3316748,0.282792,0.07294,167.1658394,0.786355078,-0.004728918,1.565539771,452.4,214.6,0.345640022,19.5,320.094
Ijmuiden Ver,IJV131-SCPT,24.675,47.1568,47.26339768,0.362924,0.253804,204.8444629,0.776314463,1.38E-05,1.488411032,481.26,228.29,0.300546436,19.5,218.259
Ijmuiden Ver,IJV131-SCPT,26.135,41.78276,41.88527024,0.366648,0.244072,171.164143,0.886284054,-0.000540363,1.586711457,509.73,241.795,0.291007071,19.5,282.467
Ijmuiden Ver,IJV131-SCPT,27.615,50.20832,50.33335736,0.472884,0.297708,194.8901176,0.949623006,0.000291624,1.564367435,538.59,255.485,0.24909223,19.5,282.479
Ijmuiden Ver,IJV131-SCPT,29.105,38.84852,38.96913392,0.369532,0.287176,142.6805487,0.962831182,-0.000310637,1.665630555,567.45,269.175,0.275233373,19.5,320.155
Ijmuiden Ver,IJV131-SCPT,30.565,37.5626,37.6547144,0.326272,0.21932,131.1012131,0.894186078,-0.002305503,1.658748822,595.92,282.68,0.287540165,19.5,282.499
Ijmuiden Ver,IJV131-SCPT,33.015,43.58556,43.68109152,0.454408,0.227456,140.8729982,1.071549498,-0.002384907,1.698237765,643.89,305.435,0.23122261,19.5,343.049
Ijmuiden Ver,IJV131-SCPT,35.475,32.96072,32.90226944,0.23738,-0.139168,98.14966641,0.788209389,-0.015830577,1.685395291,691.86,328.19,0.319763115,19.5,343.061
Ijmuiden Ver,IJV131-SCPT,37.89,34.41846154,34.38207177,0.382761539,-0.086642308,95.94197935,1.116145726,-0.014638059,1.844867408,738.855,350.4825,0.244273331,19.5,247.63
Ijmuiden Ver,IJV131-SCPT,40.31,44.93923077,44.97939085,0.436726923,0.095619231,118.5461984,1.014855813,-0.007203758,1.721560814,786.045,372.8675,0.212554808,19.5,336.076
Ijmuiden Ver,IJV131-SCPT,42.75,33.57611538,33.59303492,0.341157692,0.040284615,82.84770647,1.041937578,-0.012123781,1.874799431,833.625,395.4375,0.235353009,19.5,336.083
Ijmuiden Ver,IJV131-SCPT,45.13,35.88811538,35.92751462,0.485642308,0.093807692,83.96145078,1.384973097,-0.010536977,1.972445326,880.035,417.4525,0.183991561,19.5,294.077
Ijmuiden Ver,IJV131-SCPT,47.48,37.81808,37.82459336,0.465052,0.015508,84.00584052,1.26259172,-0.012734082,1.93564362,925.86,439.19,0.185951423,19.5,313.686
Ijmuiden Ver,IJV131-SCPT,49.89,43.11573077,43.06662308,0.433361539,-0.116923077,91.20822223,1.024010448,-0.014983119,1.824581032,972.855,461.4825,0.192610882,19.5,276.785
Ijmuiden Ver,IJV131-SCPT,52.275,20.72576,20.73799544,0.582108,0.029132,40.7679163,3.089309126,-0.025910186,2.512282724,1019.46,483.59,0.147679371,19.5,271.022
Ijmuiden Ver,IJV131-SCPT,54.625,34.01552,34.07088776,0.75194,0.131828,65.33498723,2.492954309,-0.012878044,2.265047655,1065.09,505.235,0.113445738,19.5,306.344
Ijmuiden Ver,IJV127-SCPT,5.775,23.89036,23.92421536,0.200268,0.080608,445.0041259,0.841619726,0.000903419,1.501945203,112.71,53.465,0.639180751,19.5,264.947
Ijmuiden Ver,IJV127-SCPT,6.78,25.52244,25.55951088,0.201208,0.088264,405.0827837,0.795141385,0.000751941,1.485048348,132.21,62.715,0.608013849,19.5,257.228
Ijmuiden Ver,IJV127-SCPT,7.765,16.55676,16.60109016,0.149984,0.105548,229.1590441,0.911719521,0.001583278,1.66791805,151.32,71.78,0.637809121,19.5,265.647
Ijmuiden Ver,IJV127-SCPT,8.78,21.1584,21.20493264,0.159388,0.110792,259.0081797,0.759509136,0.00099152,1.557990353,171.21,81.215,0.602743943,19.5,288.97
Ijmuiden Ver,IJV127-SCPT,9.77,2.422153846,2.576699308,0.097938462,0.367965385,26.37387142,4.166029186,0.117559249,2.754678209,190.515,90.3725,0.677655064,19.5,256.975
Ijmuiden Ver,IJV127-SCPT,11.27,2.663769231,2.889824539,0.080011539,0.538226923,25.58446345,3.016054399,0.162008834,2.673413706,219.765,104.2475,0.690335907,19.5,233.347
Ijmuiden Ver,IJV127-SCPT,12.76,2.55544,2.68614232,0.063788,0.311196,20.68009121,2.663645063,0.07714981,2.710968714,248.82,118.03,0.714131662,19.5,257.819
Ijmuiden Ver,IJV127-SCPT,14.25,8.406615385,8.538608462,0.075284615,0.314269231,61.99853966,2.030171607,0.105855841,2.451190102,277.875,131.8125,0.696636129,19.5,277.93
Ijmuiden Ver,IJV127-SCPT,15.75,2.050884615,2.391953692,0.048634615,0.812069231,14.32256929,2.380333044,0.312921065,2.802092435,307.125,145.6875,0.728267448,19.5,263.341
Ijmuiden Ver,IJV127-SCPT,17.24,9.12772,9.37125952,0.097812,0.579856,56.2500741,1.961044121,0.224336209,2.422779804,336.18,159.47,0.609445541,19.5,214.509
Ijmuiden Ver,IJV127-SCPT,18.74,25.60272,25.6337076,0.268972,0.07378,145.6384966,1.065836253,-0.005018994,1.741194069,365.43,173.345,0.385454263,19.5,278.092
Ijmuiden Ver,IJV127-SCPT,20.23,5.239423077,5.466796539,0.150219231,0.541365385,27.17161313,3.046395962,0.088564429,2.666496398,394.485,187.1275,0.484913947,19.5,197.594
Ijmuiden Ver,IJV122-SCPT,5.74,34.72376,34.74132272,0.370204,0.041816,652.7250369,1.070285657,-0.000500875,1.486620982,111.93,53.095,0.52708168,19.5,288.915
Ijmuiden Ver,IJV122-SCPT,6.74,29.93708,29.95553312,0.3686,0.043936,478.9329251,1.235974059,-0.000849689,1.588797634,131.43,62.345,0.498813708,19.5,349.458
Ijmuiden Ver,IJV122-SCPT,7.74,27.16668,27.1978608,0.276752,0.07424,378.4845034,1.043113038,-0.00017283,1.56920574,150.93,71.595,0.524669638,19.5,272.844
Ijmuiden Ver,IJV122-SCPT,8.75,22.70503846,22.68631131,0.280007692,-0.044588462,279.4382318,1.344773341,-0.006799123,1.717589017,170.625,80.9375,0.501676706,19.5,307.894
Ijmuiden Ver,IJV122-SCPT,9.73,6.750269231,6.799034462,0.186138462,0.116107692,73.47746278,2.832454835,0.003315655,2.323825504,189.735,90.0025,0.555726969,19.5,287.497
Ijmuiden Ver,IJV122-SCPT,11.23,32.17796154,32.13745092,0.372473077,-0.096453846,307.1711765,1.168377633,-0.006439649,1.61482911,218.985,103.8775,0.413975484,19.5,326.925
Ijmuiden Ver,IJV122-SCPT,12.73,46.77946154,46.79510815,0.516707692,0.037253846,395.3895159,1.110221348,-0.002029355,1.51358709,248.235,117.7525,0.347892789,19.5,351.009
Ijmuiden Ver,IJV122-SCPT,14.21,41.95576923,41.99186823,0.586015385,0.08595,317.8957787,1.462107783,-0.001448208,1.660179887,277.095,131.4425,0.310825648,19.5,379.411
Ijmuiden Ver,IJV122-SCPT,15.7,37.54856,37.6138532,0.398052,0.15546,256.8122858,1.068001849,-0.000155816,1.589675672,306.15,145.225,0.351878772,19.5,328.573
Ijmuiden Ver,IJV122-SCPT,17.175,48.29028,48.36548016,0.482912,0.179048,302.2117185,1.004894001,6.18E-05,1.511579589,335.01,158.915,0.311319839,19.5,370.859
Ijmuiden Ver,IJV122-SCPT,18.69,13.25796154,13.25236262,0.196034615,-0.013330769,74.7272605,1.721637238,-0.017558408,2.109214815,364.455,172.8825,0.437451915,19.5,290.127
Ijmuiden Ver,IJV122-SCPT,20.16,14.49036,14.41491288,0.197872,-0.179636,75.27878683,1.626436837,-0.029101817,2.049460248,393.12,186.48,0.430985886,19.5,307.669
Ijmuiden Ver,IJV122-SCPT,21.645,16.452,16.38920328,0.246756,-0.149516,79.69974115,1.674066617,-0.024409481,2.067836832,421.98,200.17,0.379180738,19.5,343.412
Ijmuiden Ver,IJV122-SCPT,23.115,13.3536,13.32077448,0.304856,-0.078156,60.13427153,2.493346208,-0.025146358,2.295523963,450.84,213.86,0.334995343,19.5,320.932
Ijmuiden Ver,IJV122-SCPT,24.585,20.43076,20.34283384,0.275936,-0.209348,87.3215958,1.430522682,-0.023467542,1.972254959,479.31,227.365,0.342891716,19.5,344.425
Ijmuiden Ver,IJV122-SCPT,26.075,14.8254,14.83085328,0.272484,0.012984,59.32911862,2.045550081,-0.018319996,2.232009014,508.56,241.24,0.333343303,19.5,400.161
Ijmuiden Ver,IJV122-SCPT,27.525,20.94264,21.00709992,0.406912,0.153476,80.43240843,2.225668452,-0.006127741,2.149589245,536.64,254.56,0.271538518,19.5,369.395
Ijmuiden Ver,IJV122-SCPT,29.015,22.22932,22.2192148,0.381052,-0.02406,80.61731418,2.087448265,-0.016555033,2.117668361,565.89,268.435,0.276228482,19.5,320.574
Ijmuiden Ver,IJV122-SCPT,30.495,17.60544,17.52354168,0.264372,-0.194996,60.06798719,1.83975036,-0.03222698,2.144200284,594.75,282.125,0.32641041,19.5,369.979
Ijmuiden Ver,IJV122-SCPT,32.92,15.5186,15.66455672,0.267092,0.347516,49.25751934,2.193615693,0.005108559,2.338979876,641.94,304.51,0.30526312,19.5,314.055
Ijmuiden Ver,IJV122-SCPT,35.355,31.13412,31.06309464,0.403444,-0.169108,92.85464092,1.398900837,-0.018006039,1.922703837,689.52,327.08,0.2399436,19.5,370.007
Ijmuiden Ver,IJV113-SCPT,5.69,20.83553846,20.86165762,0.175442308,0.062188462,394.6621073,0.845373851,0.000186187,1.537683828,110.955,52.6325,0.668180539,19.5,262.833
Ijmuiden Ver,IJV113-SCPT,6.685,22.33976,22.36967744,0.19226,0.071232,360.752506,0.867353371,0.000119685,1.547219334,130.26,61.79,0.618901078,19.5,258.187
Ijmuiden Ver,IJV113-SCPT,7.68,19.29204,19.32958128,0.171404,0.089384,270.350361,0.895341025,0.000561484,1.616987965,149.76,71.04,0.614803627,19.5,259.927
Ijmuiden Ver,IJV113-SCPT,8.67,30.42684615,30.46054631,0.225461539,0.080238462,377.0865239,0.744658629,-0.000272201,1.446876871,169.065,80.1975,0.54304522,19.5,264.124
Ijmuiden Ver,IJV113-SCPT,9.675,19.85776,19.9036324,0.166336,0.10922,220.3654399,0.843319355,0.000510507,1.624259568,188.76,89.54,0.576179319,19.5,308.028
Ijmuiden Ver,IJV113-SCPT,11.16,19.76328,19.81575144,0.147328,0.124932,189.9376058,0.751641471,0.000539297,1.614328005,217.62,103.23,0.572167926,19.5,257.152
Ijmuiden Ver,IJV113-SCPT,12.66,3.31912,3.45659944,0.070044,0.327332,27.48969187,2.328229577,0.073661403,2.590955512,246.87,117.105,0.699250909,19.5,271.854
Ijmuiden Ver,IJV113-SCPT,14.135,8.0544,8.19479088,0.085564,0.334264,60.02261286,2.301013064,0.148020777,2.397969219,275.73,130.795,0.640876385,19.5,158.558
Ijmuiden Ver,IJV113-SCPT,15.64,1.88264,2.21738672,0.044288,0.797016,13.23600381,2.329861056,0.346549257,2.837315183,304.98,144.67,0.746424629,19.5,233.159
Ijmuiden Ver,IJV113-SCPT,17.13,1.428076923,1.770328462,0.040246154,0.814884615,9.063269524,2.803684552,0.445518901,3.015619181,334.035,158.4525,0.745399712,19.5,257.751
Ijmuiden Ver,IJV113-SCPT,18.61,26.01588462,26.05681362,0.23365,0.09745,149.3645133,0.908072682,-0.003732265,1.68015431,362.895,172.1425,0.407806407,19.5,326.106
Ijmuiden Ver,IJV113-SCPT,20.09,26.87961538,26.96227138,0.26215,0.1968,142.9834645,0.986700131,-0.000343286,1.711142442,391.755,185.8325,0.377371782,19.5,328.718
Ijmuiden Ver,IJV113-SCPT,21.565,42.04416,42.12022872,0.406604,0.181116,208.946114,0.970571697,-0.000916272,1.579371566,420.42,199.43,0.305337692,19.5,321.328
Ijmuiden Ver,IJV113-SCPT,23.075,33.22468,33.31708168,0.326416,0.220004,153.8944569,0.99427582,-0.000498713,1.674858921,450.06,213.49,0.324807043,19.5,332.818
Ijmuiden Ver,IJV113-SCPT,24.545,23.6072,23.71056872,0.285296,0.246116,102.3451245,1.240389802,-0.000219366,1.876014648,478.53,226.995,0.337099148,19.5,389.636
Ijmuiden Ver,IJV113-SCPT,26.025,40.21072,40.28209816,0.32074,0.169948,165.266442,0.805749851,-0.002452604,1.564709279,507.39,240.685,0.310428254,19.5,357.125
Ijmuiden Ver,IJV113-SCPT,27.485,41.2734,41.255928,0.370012,-0.0416,159.9490727,0.968223064,-0.008787285,1.640258342,535.86,254.19,0.288982439,19.5,372.626
Ijmuiden Ver,IJV113-SCPT,28.98,35.10196,35.05501912,0.362872,-0.111764,128.7277665,1.078372795,-0.012064405,1.738932176,565.11,268.065,0.279113836,19.5,346.384
Ijmuiden Ver,IJV113-SCPT,30.455,6.96276,7.00465584,0.159884,0.099752,22.76974045,2.779675831,-0.036651192,2.67861764,593.97,281.755,0.393130793,19.5,339.467
Ijmuiden Ver,IJV113-SCPT,32.905,18.3164,18.28964432,0.31402,-0.063704,57.90693981,2.187990863,-0.027607014,2.268034597,641.55,304.325,0.281186865,19.5,385.271
Ijmuiden Ver,IJV113-SCPT,35.335,20.03008,20.02029736,0.368912,-0.023292,59.18703205,2.129031585,-0.021390853,2.234237244,689.13,326.895,0.253425275,19.5,339.493
Ijmuiden Ver,IJV113-SCPT,37.76,16.65472,16.59107488,0.288632,-0.151536,45.36925153,2.059606597,-0.040062479,2.325145629,736.32,349.28,0.284117603,19.5,377.432
Ijmuiden Ver,IJV113-SCPT,40.15,27.96326923,28.12891885,0.406942308,0.394403846,73.60134281,1.49298252,-0.000646664,2.049056052,782.925,371.3875,0.220707935,19.5,377.441
Ijmuiden Ver,IJV113-SCPT,42.54,29.842,29.948428,0.432452,0.2534,73.98630838,1.494463049,-0.006213358,2.04488894,829.53,393.495,0.205699312,19.5,414.621
Ijmuiden Ver,IJV113-SCPT,44.935,9.94956,10.1965284,0.280544,0.58802,22.4216551,3.050457005,0.016451672,2.724247452,876.33,415.695,0.255730982,19.5,405.99
Ijmuiden Ver,IJV113-SCPT,47.325,18.06876,18.29580192,0.512184,0.540576,39.70270936,3.107994129,0.004160898,2.532157806,922.74,437.71,0.171801443,19.5,405.995
Ijmuiden Ver,IJV113-SCPT,49.64,13.4646,13.73475072,0.44334,0.643216,27.80992795,3.505213294,0.012261966,2.688674184,967.98,459.17,0.183950247,19.5,402.403
Ijmuiden Ver,IJV109-SCPT,5.76,29.1254,29.15151896,0.2623,0.062188,544.5946779,0.902061728,0.000105456,1.47305391,112.32,53.28,0.588538247,19.5,270.637
Ijmuiden Ver,IJV109-SCPT,6.76,30.291,30.31148088,0.286744,0.048764,482.6783889,0.950750101,-0.000650905,1.49714379,131.82,62.53,0.542403854,19.5,243.125
Ijmuiden Ver,IJV109-SCPT,7.75,31.37261538,31.40370023,0.258830769,0.074011539,436.5365061,0.827961361,-0.000165105,1.458301363,151.125,71.6875,0.536393262,19.5,304.573
Ijmuiden Ver,IJV109-SCPT,8.75,16.26134615,16.28712769,0.189523077,0.061384615,200.0792577,1.264451126,-0.002109045,1.794810472,170.625,80.9375,0.572597165,19.5,188.274
Ijmuiden Ver,IJV109-SCPT,9.75,34.86130769,34.90074892,0.356415385,0.093907692,385.014312,1.026570389,-0.000175674,1.529940682,190.125,90.1875,0.442767933,19.5,257.503
Ijmuiden Ver,IJV109-SCPT,11.24,19.07,19.12164152,0.188812,0.122956,181.6983507,1.003680929,0.000433996,1.714888227,219.18,103.97,0.526568781,19.5,203.629
Ijmuiden Ver,IJV109-SCPT,12.74,26.33732,26.38346624,0.287036,0.109872,222.0669557,1.122941533,-0.000870785,1.672081343,248.43,117.845,0.434820154,19.5,257.552
Ijmuiden Ver,IJV109-SCPT,14.23,27.25638462,27.317031,0.267784615,0.144396154,205.449771,0.990893001,-5.17E-05,1.640581442,277.485,131.6275,0.428380245,19.5,287.951
Ijmuiden Ver,IJV109-SCPT,15.73,44.82884615,44.89157315,0.521165385,0.14935,306.42361,1.169061211,-0.000266658,1.574556247,306.735,145.5025,0.312594251,19.5,288.023
Ijmuiden Ver,IJV109-SCPT,17.21,24.52919231,24.55345862,0.343223077,0.057776923,152.5149536,1.526972379,-0.004893427,1.854662108,335.595,159.1925,0.369956619,19.5,244.866
Ijmuiden Ver,IJV109-SCPT,18.7,13.14232,13.006996,0.17308,-0.3222,73.01739592,1.440661959,-0.041603372,2.055229264,364.65,172.975,0.457404567,19.5,272.112
Ijmuiden Ver,IJV109-SCPT,20.19,19.25273077,19.11344423,0.153938462,-0.331634615,100.2157221,0.821909046,-0.028811422,1.773237128,393.705,186.7575,0.463474049,19.5,257.82
Ijmuiden Ver,IJV109-SCPT,21.675,20.36344,20.25010888,0.208308,-0.269836,98.91831839,1.054540784,-0.025108089,1.846760208,422.76,200.54,0.405001554,19.5,208.741
Ijmuiden Ver,IJV109-SCPT,23.15,18.28303846,18.23717123,0.177761539,-0.109207692,83.04702403,0.998404998,-0.019819765,1.888701869,451.425,214.1375,0.421130994,19.5,257.332
Ijmuiden Ver,IJV109-SCPT,24.645,26.16504,26.11706592,0.27942,-0.114224,112.5453317,1.08732756,-0.014586095,1.807671308,480.48,227.92,0.340820913,19.5,252.982
Ijmuiden Ver,IJV109-SCPT,26.115,27.06796,27.06823216,0.406104,0.000648,110.0496078,1.684445496,-0.011411578,1.958719463,509.34,241.61,0.279065461,19.5,320.129
Ijmuiden Ver,IJV109-SCPT,27.585,14.44316,14.46449096,0.32642,0.050788,54.54172044,2.48435627,-0.017008167,2.327839095,537.81,255.115,0.300412716,19.5,300.134
Ijmuiden Ver,IJV109-SCPT,29.045,8.826,8.85272208,0.171024,0.063624,30.79943395,2.368267265,-0.030873781,2.524227169,566.28,268.62,0.392921355,19.5,282.816
Ijmuiden Ver,IJV109-SCPT,30.545,16.78548,16.78100952,0.235684,-0.010644,57.27649427,1.576243302,-0.018819298,2.141539864,595.53,282.495,0.33649286,19.5,300.155
Ijmuiden Ver,IJV109-SCPT,32.98,21.45444,21.5146092,0.319508,0.14326,68.4019155,1.65874607,-0.0104744,2.108952761,643.11,305.065,0.283122397,19.5,277.065
Ijmuiden Ver,IJV109-SCPT,35.415,6.18896,6.41818424,0.1722,0.545772,17.4762346,3.013296053,0.035603448,2.804179868,690.69,327.635,0.357031205,19.5,300.546
Ijmuiden Ver,IJV109-SCPT,37.805,31.8722,31.9804508,0.542228,0.25774,89.30020923,1.775625199,-0.003812089,2.040180114,737.1,349.65,0.193416833,19.5,266.832
Ijmuiden Ver,IJV109-SCPT,40.24,23.40248,23.64578432,0.475336,0.579296,61.43042079,2.696066979,0.026017004,2.352636362,784.68,372.22,0.224436358,19.5,294.067
Ijmuiden Ver,IJV109-SCPT,42.585,19.07196,19.34812848,0.395524,0.657544,46.96462281,2.321431402,0.038862408,2.402046795,830.31,393.865,0.22740778,19.5,255.952
Ijmuiden Ver,IJV109-SCPT,44.945,33.98832,34.00881768,0.492856,0.048804,79.70385818,1.496828871,-0.012488628,2.016888836,876.33,415.695,0.183465366,19.5,307.147
Ijmuiden Ver,IJV109-SCPT,47.17,37.736,37.80270731,0.586334615,0.158826923,84.54902275,1.590701207,-0.009099698,2.023537285,919.815,436.3225,0.157236648,19.5,345.302
Ijmuiden Ver,IJV105-SCPT,5.82,53.44512,53.43284088,0.477252,-0.029236,991.7607168,0.896350562,-0.001639415,1.335195952,113.49,53.835,0.479696471,19.5,231.509
Ijmuiden Ver,IJV105-SCPT,6.82,26.3434,26.35161016,0.280948,0.019548,414.7842302,1.120419622,-0.001810519,1.568679027,132.99,63.085,0.550811479,19.5,256.45
Ijmuiden Ver,IJV105-SCPT,7.82,19.23048,19.22419008,0.195992,-0.014976,264.1258074,1.040990497,-0.005054635,1.663373327,152.49,72.335,0.586213895,19.5,221.798
Ijmuiden Ver,IJV105-SCPT,8.82,19.15624,19.12269376,0.175704,-0.079872,232.0488885,0.952234819,-0.009239886,1.649453236,171.99,81.585,0.586340912,19.5,244.216
Ijmuiden Ver,IJV105-SCPT,9.81,24.70719231,24.74812938,0.228169231,0.097469231,270.5675577,0.92925054,-0.000121695,1.59149462,191.295,90.7425,0.516965248,19.5,257.247
Ijmuiden Ver,IJV105-SCPT,11.31,32.59546154,32.63493346,0.289269231,0.093980769,309.7424983,0.895789726,-0.000670227,1.520124731,220.545,104.6175,0.452579276,19.5,232.915
Ijmuiden Ver,IJV105-SCPT,12.795,31.86116,31.91641352,0.296328,0.131556,267.2980203,0.936282322,1.59E-05,1.560079464,249.6,118.4,0.428882034,19.5,282.099
Ijmuiden Ver,IJV105-SCPT,14.28,31.64204,31.70309792,0.32968,0.145376,238.0192241,1.049040646,-3.15E-05,1.617362768,278.46,132.09,0.394688061,19.5,271.956
